52_2	215621	215635
69_24	289601	289835
63_12	270607	270777
78_52	360275	360537
72_9	313631	313907
73_43	330263	330365
52_3	215635	215921
42_0	133398	133567
69_25	289835	290163
63_13	270777	271015
78_53	360537	360972
73_44	330365	330509
52_4	215921	216499
69_26	290163	290281
63_14	271015	271598
78_54	360972	361234
73_45	330509	330649
52_5	216499	216697
69_27	290281	290362
63_15	271598	271974
78_55	361234	361550
73_46	330649	331828
52_6	216697	216847
71_40	306038	306214
32_0	92062	92401
69_28	290362	290688
63_16	271974	272496
61_10	261545	262103
78_56	361550	361920
73_47	331828	332259
52_7	216847	217556
71_41	306214	306315
32_1	92401	92776
69_29	290688	290769
63_17	272496	273053
61_11	262103	262291
78_57	361920	362028
73_48	332259	332451
52_8	217556	218288
71_42	306315	306769
32_2	92776	93036
63_18	273053	273833
61_12	262291	262671
78_58	362028	362113
73_49	332451	332838
52_9	218288	218557
71_43	306769	306893
32_3	93036	94298
22_0	76171	76477
61_13	262671	262831
60_10	248590	249235
78_59	362113	362542
71_44	306893	307098
22_1	76477	76656
61_14	262831	263008
60_11	249235	249320
71_45	307098	307350
22_2	76656	77270
61_15	263008	263686
60_12	249320	249855
71_46	307350	307785
22_3	77270	77477
12_0	17829	17986
61_16	263686	263915
60_13	249855	250011
71_47	307785	307941
12_1	17986	18151
61_17	263915	264367
60_14	250011	250387
71_48	307941	308176
12_2	18151	18254
69_30	290769	290871
61_18	264367	264837
60_15	250387	250497
71_49	308176	308294
12_3	18254	18342
69_31	290871	290999
61_19	264837	265161
60_16	250497	250569
73_50	332838	333355
12_4	18342	18422
60_17	250569	250885
78_60	362542	363207
73_51	333355	334027
12_5	18422	18568
60_18	250885	251185
78_61	363207	363535
73_52	334027	334159
12_6	18568	18582
60_19	251185	251313
78_62	363535	363818
73_53	334159	334272
12_7	18582	18727
78_63	363818	364192
73_54	334272	334460
12_8	18727	18811
78_64	364192	364436
73_55	334460	334927
12_9	18811	18898
78_65	364436	365043
73_56	334927	335189
71_50	308294	308429
61_20	265161	265343
78_66	365043	365137
73_57	335189	335204
71_51	308429	308558
61_21	265343	265551
78_67	365137	365453
71_52	308558	308721
61_22	265551	265928
78_68	365453	365871
71_53	308721	308863
61_23	265928	266118
60_20	251313	251598
71_54	308863	309702
61_24	266118	266212
60_21	251598	252385
71_55	309702	309787
61_25	266212	266366
60_22	252385	252486
71_56	309787	310363
61_26	266366	266566
60_23	252486	252861
71_57	310363	310378
61_27	266566	266749
60_24	252861	253219
71_58	310378	310393
61_28	266749	267160
60_25	253219	253477
71_59	310393	310408
61_29	267160	267529
60_26	253477	253852
60_27	253852	254122
60_28	254122	254206
58_10	242531	242663
60_29	254206	254596
58_11	242663	243187
58_12	243187	243271
58_13	243271	243575
58_14	243575	244291
61_30	267529	267747
58_15	244291	244703
61_31	267747	267931
58_16	244703	244812
56_10	237617	238287
61_32	267931	268047
58_17	244812	244981
56_11	238287	238618
61_33	268047	268062
60_30	254596	254680
58_18	244981	245462
56_12	238618	238722
60_31	254680	255324
58_19	245462	245477
56_13	238722	238737
60_32	255324	255820
60_33	255820	256166
60_34	256166	256494
54_10	226181	226349
60_35	256494	256722
54_11	226349	226855
60_36	256722	256821
54_12	226855	227503
60_37	256821	257275
54_13	227503	227677
60_38	257275	257442
58_20	245477	245598
54_14	227677	227968
60_39	257442	257723
54_15	227968	228108
54_16	228108	228442
52_10	218557	219012
54_17	228442	228701
52_11	219012	219287
54_18	228701	229069
52_12	219287	219737
54_19	229069	229411
52_13	219737	219980
51_10	200797	201451
52_14	219980	220319
51_11	201451	201784
52_15	220319	220885
51_12	201784	202115
60_40	257723	257991
52_16	220885	221172
51_13	202115	202317
60_41	257991	258070
52_17	221172	221187
51_14	202317	202853
60_42	258070	258463
52_18	221187	221328
51_15	202853	203300
60_43	258463	258601
52_19	221328	221343
51_16	203300	203540
54_20	229411	229910
51_17	203540	203914
54_21	229910	230009
51_18	203914	204139
54_22	230009	230092
51_19	204139	204154
54_23	230092	231249
54_24	231249	231430
54_25	231430	231587
54_26	231587	231720
54_27	231720	231735
51_20	204154	204454
51_21	204454	204584
51_22	204584	204778
51_23	204778	204989
51_24	204989	205224
51_25	205224	205565
51_26	205565	205882
51_27	205882	206186
51_28	206186	206371
49_10	194568	194885
51_29	206371	206879
49_11	194885	195234
49_12	195234	195393
49_13	195393	195804
48_10	188117	188401
49_14	195804	195947
48_11	188401	188699
48_12	188699	188995
48_13	188995	189439
48_14	189439	189717
51_30	206879	207034
48_15	189717	189924
51_31	207034	208130
48_16	189924	190416
46_10	180384	180971
51_32	208130	208212
48_17	190416	190517
46_11	180971	181780
51_33	208212	208694
48_18	190517	190621
46_12	181780	182503
51_34	208694	209031
48_19	190621	190931
46_13	182503	182611
45_10	174188	174403
51_35	209031	209391
46_14	182611	182748
45_11	174403	174551
51_36	209391	209692
46_15	182748	183216
45_12	174551	174931
51_37	209692	209845
46_16	183216	183362
45_13	174931	175148
44_10	149459	149685
51_38	209845	210024
46_17	183362	183452
45_14	175148	175637
44_11	149685	149883
51_39	210024	210309
45_15	175637	176065
44_12	149883	150052
45_16	176065	176297
44_13	150052	150231
43_10	135846	136093
48_20	190931	191187
45_17	176297	176729
44_14	150231	150405
43_11	136093	136769
48_21	191187	191308
45_18	176729	177151
44_15	150405	151018
43_12	136769	136864
45_19	177151	177330
44_16	151018	151259
43_13	136864	137084
44_17	151259	151592
43_14	137084	137306
44_18	151592	152723
43_15	137306	137797
51_40	210309	210753
44_19	152723	152931
43_16	137797	137941
51_41	210753	211057
43_17	137941	138029
51_42	211057	211773
43_18	138029	138137
51_43	211773	211856
43_19	138137	138553
51_44	211856	212024
51_45	212024	212221
51_46	212221	212471
51_47	212471	212770
44_20	152931	153168
51_48	212770	213032
44_21	153168	153585
51_49	213032	213172
44_22	153585	154103
44_23	154103	154321
43_20	138553	138697
44_24	154321	154430
43_21	138697	138783
44_25	154430	154445
43_22	138783	138893
44_26	154445	154588
43_23	138893	138992
44_27	154588	155237
43_24	138992	139228
44_28	155237	155392
43_25	139228	139462
51_50	213172	213332
44_29	155392	155659
43_26	139462	139477
51_51	213332	213780
43_27	139477	139972
51_52	213780	214159
43_28	139972	140050
51_53	214159	214256
43_29	140050	140444
51_54	214256	215076
51_55	215076	215452
51_56	215452	215467
44_30	155659	155840
44_31	155840	156007
39_10	110499	110739
44_32	156007	156455
39_11	110739	111510
39_12	111510	111727
44_33	156455	156754
43_30	140444	140588
39_13	111727	112198
44_34	156754	156905
43_31	140588	140701
39_14	112198	112660
44_35	156905	157141
43_32	140701	141788
39_15	112660	113043
44_36	157141	157677
43_33	141788	141939
39_16	113043	113058
37_10	101681	101827
44_37	157677	158256
43_34	141939	142391
39_17	113058	113400
37_11	101827	102430
44_38	158256	158840
43_35	142391	142485
39_18	113400	113942
37_12	102430	103031
44_39	158840	159009
43_36	142485	142621
39_19	113942	114397
37_13	103031	103755
43_37	142621	143092
37_14	103755	104104
43_38	143092	143409
37_15	104104	104447
43_39	143409	143636
37_16	104447	104608
37_17	104608	104875
37_18	104875	105575
37_19	105575	105960
44_40	159009	159350
39_20	114397	114585
44_41	159350	159713
39_21	114585	114675
44_42	159713	160246
39_22	114675	114886
44_43	160246	160688
43_40	143636	143864
39_23	114886	115359
44_44	160688	160887
43_41	143864	144232
39_24	115359	115374
44_45	160887	161428
43_42	144232	144458
39_25	115374	115557
44_46	161428	161662
43_43	144458	144600
39_26	115557	115857
37_20	105960	106376
44_47	161662	161758
43_44	144600	145497
39_27	115857	116498
37_21	106376	106501
44_48	161758	162479
43_45	145497	146726
39_28	116498	116800
37_22	106501	106516
44_49	162479	162733
43_46	146726	146741
39_29	116800	117333
43_47	146741	147178
44_50	162733	162896
39_30	117333	117498
44_51	162896	163336
39_31	117498	118019
44_52	163336	163705
2_0	1823	1986
39_32	118019	118674
44_53	163705	164190
2_1	1986	2411
39_33	118674	119111
44_54	164190	164648
2_2	2411	2677
2_3	2677	3028
39_34	119111	119126
44_55	164648	164963
2_4	3028	3249
39_35	119126	119449
44_56	164963	165130
2_5	3249	3368
39_36	119449	119846
44_57	165130	165604
2_6	3368	3515
39_37	119846	121048
44_58	165604	166213
39_38	121048	121168
44_59	166213	166653
39_39	121168	122234
44_60	166653	166818
39_40	122234	122361
44_61	166818	167174
39_41	122361	122376
44_62	167174	167418
39_42	122376	122612
44_63	167418	167907
39_43	122612	122894
44_64	167907	167993
39_44	122894	123096
44_65	167993	168096
39_45	123096	123500
44_66	168096	168169
39_46	123500	123796
27_10	80618	80779
44_67	168169	168184
39_47	123796	124007
27_11	80779	81328
44_68	168184	168272
39_48	124007	124133
27_12	81328	81627
44_69	168272	168690
39_49	124133	124364
27_13	81627	81975
27_14	81975	82262
27_15	82262	82422
27_16	82422	83089
27_17	83089	83597
27_18	83597	84011
27_19	84011	84550
44_70	168690	169197
39_50	124364	124716
44_71	169197	169419
39_51	124716	125036
44_72	169419	170553
39_52	125036	125371
44_73	170553	170968
39_53	125371	125626
39_54	125626	125641
39_55	125641	125732
39_56	125732	126086
27_20	84550	85321
39_57	126086	126610
27_21	85321	86362
39_58	126610	126939
27_22	86362	86670
21_10	54324	54642
39_59	126939	127062
27_23	86670	86961
21_11	54642	55074
27_24	86961	87205
21_12	55074	55177
27_25	87205	87220
21_13	55177	55352
27_26	87220	87423
21_14	55352	56250
27_27	87423	87726
21_15	56250	56347
21_16	56347	56984
21_17	56984	57339
39_60	127062	127528
21_18	57339	57684
39_61	127528	127834
21_19	57684	57786
39_62	127834	128035
39_63	128035	128529
39_64	128529	128722
39_65	128722	129225
39_66	129225	129394
39_67	129394	129648
39_68	129648	129825
21_20	57786	57985
39_69	129825	130646
21_21	57985	58152
21_22	58152	58593
21_23	58593	60099
21_24	60099	61414
21_25	61414	61549
21_26	61549	61732
21_27	61732	61972
39_70	130646	130876
21_28	61972	62124
39_71	130876	131143
21_29	62124	62326
39_72	131143	131516
39_73	131516	131970
39_74	131970	132510
21_30	62326	62400
21_31	62400	62493
21_32	62493	62775
21_33	62775	63465
21_34	63465	63556
21_35	63556	64004
21_36	64004	64705
21_37	64705	64978
14_10	28445	28589
21_38	64978	65252
14_11	28589	29225
21_39	65252	65994
14_12	29225	29601
14_13	29601	30003
13_10	24063	24368
14_14	30003	30635
13_11	24368	24757
14_15	30635	30989
13_12	24757	25084
14_16	30989	31162
13_13	25084	25164
12_10	18898	19205
14_17	31162	31449
13_14	25164	25453
12_11	19205	19359
93_0	415842	416064
14_18	31449	31957
13_15	25453	25910
12_12	19359	19759
93_1	416064	416360
21_40	65994	66009
14_19	31957	32225
12_13	19759	19868
93_2	416360	416818
21_41	66009	66286
12_14	19868	19956
93_3	416818	417231
83_0	383735	383991
21_42	66286	66710
12_15	19956	20163
93_4	417231	417597
83_1	383991	384298
21_43	66710	66822
12_16	20163	20269
93_5	417597	418104
83_2	384298	384665
21_44	66822	66929
12_17	20269	20366
93_6	418104	418390
83_3	384665	384872
73_0	316181	316738
21_45	66929	67020
12_18	20366	20489
93_7	418390	418620
83_4	384872	385281
73_1	316738	316884
21_46	67020	67162
12_19	20489	20654
93_8	418620	418716
83_5	385281	385450
73_2	316884	317185
21_47	67162	67248
14_20	32225	32592
93_9	418716	419099
83_6	385450	385794
73_3	317185	317335
63_0	268291	268385
21_48	67248	67478
14_21	32592	32790
83_7	385794	386280
73_4	317335	317644
63_1	268385	268480
21_49	67478	67493
14_22	32790	33209
83_8	386280	386660
73_5	317644	317798
63_2	268480	268598
14_23	33209	33502
83_9	386660	387111
73_6	317798	318323
63_3	268598	268862
53_0	221343	221441
14_24	33502	33769
73_7	318323	318663
63_4	268862	269240
53_1	221441	221568
14_25	33769	34153
73_8	318663	318973
63_5	269240	269355
53_2	221568	221839
14_26	34153	34413
12_20	20654	20750
73_9	318973	319164
63_6	269355	269448
53_3	221839	222109
43_0	133567	133667
14_27	34413	35070
12_21	20750	20865
63_7	269448	269944
53_4	222109	222281
43_1	133667	133752
14_28	35070	35557
12_22	20865	21002
63_8	269944	270050
43_2	133752	134064
21_50	67493	67802
14_29	35557	35900
63_9	270050	270197
43_3	134064	134258
33_0	94298	94670
21_51	67802	68439
43_4	134258	134331
33_1	94670	94743
21_52	68439	68868
43_5	134331	134437
33_2	94743	94874
21_53	68868	69699
43_6	134437	134751
23_0	77477	77566
21_54	69699	70001
43_7	134751	134967
21_55	70001	70538
43_8	134967	135259
21_56	70538	70894
43_9	135259	135846
13_0	21002	21016
21_57	70894	71343
14_30	35900	36296
13_1	21016	21734
21_58	71343	71590
14_31	36296	36516
13_2	21734	21983
21_59	71590	71756
14_32	36516	36860
13_3	21983	22394
14_33	36860	37020
13_4	22394	22607
14_34	37020	37098
13_5	22607	22763
14_35	37098	37494
13_6	22763	23213
14_36	37494	37860
13_7	23213	23555
14_37	37860	38311
13_8	23555	23802
14_38	38311	38597
13_9	23802	24063
21_60	71756	71978
14_39	38597	38823
21_61	71978	72339
21_62	72339	72632
21_63	72632	72987
21_64	72987	73565
21_65	73565	73724
21_66	73724	73948
21_67	73948	74166
14_40	38823	39067
21_68	74166	74289
14_41	39067	39527
21_69	74289	74304
14_42	39527	40004
14_43	40004	40283
14_44	40283	40566
14_45	40566	40874
14_46	40874	41212
14_47	41212	41610
14_48	41610	42016
21_70	74304	74524
14_49	42016	42197
21_71	74524	74609
21_72	74609	74954
21_73	74954	75278
21_74	75278	75676
21_75	75676	76156
21_76	76156	76171
14_50	42197	42376
14_51	42376	42676
14_52	42676	43023
14_53	43023	43410
14_54	43410	43822
14_55	43822	43895
14_56	43895	44563
14_57	44563	44578
14_58	44578	44967
14_59	44967	45117
3_0	3515	3757
3_1	3757	3885
3_2	3885	5169
94_0	419382	419873
94_1	419873	420113
94_2	420113	420797
94_3	420797	421079
84_0	391397	391533
94_4	421079	421583
84_1	391533	391631
94_5	421583	421892
84_2	391631	392002
94_6	421892	422901
84_3	392002	392237
74_0	335204	335277
94_7	422901	423291
84_4	392237	393475
74_1	335277	335834
94_8	423291	423457
84_5	393475	393667
74_2	335834	335959
94_9	423457	423649
74_3	335959	336482
64_0	273833	273992
74_4	336482	337008
64_1	273992	274006
74_5	337008	337135
64_2	274006	274234
74_6	337135	337772
64_3	274234	274484
54_0	222281	223147
74_7	337772	338276
64_4	274484	274722
54_1	223147	223266
74_8	338276	338414
64_5	274722	275291
54_2	223266	223573
74_9	338414	338951
64_6	275291	275457
54_3	223573	224006
44_0	147178	147758
64_7	275457	275866
54_4	224006	224527
44_1	147758	147853
64_8	275866	276023
54_5	224527	224831
44_2	147853	148007
64_9	276023	276171
54_6	224831	225372
44_3	148007	148119
34_0	94874	95285
54_7	225372	225587
44_4	148119	148257
54_8	225587	225765
44_5	148257	148414
24_0	77566	77664
54_9	225765	226181
44_6	148414	148791
44_7	148791	149057
44_8	149057	149445
14_0	25910	26527
44_9	149445	149459
14_1	26527	26864
14_2	26864	26878
14_3	26878	27313
14_4	27313	27942
14_5	27942	28043
14_6	28043	28134
14_7	28134	28238
14_8	28238	28252
14_9	28252	28445
4_0	5169	5278
95_0	460418	460941
95_1	460941	461110
95_2	461110	461239
95_3	461239	461412
85_0	393667	394085
95_4	461412	461562
85_1	394085	394501
95_5	461562	461931
95_6	461931	462188
75_0	338951	339406
95_7	462188	462428
75_1	339406	339888
95_8	462428	462767
75_2	339888	340287
95_9	462767	463042
65_0	277001	277104
55_0	231735	232840
55_1	232840	233018
45_0	170968	171593
45_1	171593	171743
45_2	171743	172155
45_3	172155	172594
35_0	95285	95687
45_4	172594	173022
35_1	95687	96029
45_5	173022	173266
35_2	96029	96195
45_6	173266	173360
35_3	96195	96771
25_0	77664	77797
45_7	173360	173636
35_4	96771	97053
45_8	173636	173923
35_5	97053	97436
45_9	173923	174188
15_0	45117	45213
15_1	45213	45316
15_2	45316	45425
15_3	45425	45439
15_4	45439	45453
15_5	45453	45643
15_6	45643	46166
5_0	5278	5517
5_1	5517	5601
5_2	5601	6289
5_3	6289	6763
5_4	6763	6888
5_5	6888	7015
5_6	7015	7402
5_7	7402	7548
5_8	7548	7631
5_9	7631	7925
96_0	465842	466365
96_1	466365	466446
96_2	466446	466646
96_3	466646	466660
86_0	394501	394515
96_4	466660	466764
96_5	466764	466868
96_6	466868	466958
76_0	340287	340476
96_7	466958	467047
76_1	340476	340731
96_8	467047	467484
76_2	340731	340943
96_9	467484	467967
76_3	340943	341079
66_0	277104	277351
66_1	277351	277654
66_2	277654	278263
66_3	278263	278423
56_0	233018	233466
66_4	278423	278861
56_1	233466	233564
66_5	278861	279228
56_2	233564	234065
66_6	279228	279527
56_3	234065	235608
46_0	177330	177420
66_7	279527	279814
56_4	235608	235865
46_1	177420	177542
66_8	279814	280163
56_5	235865	236294
46_2	177542	178113
66_9	280163	280506
56_6	236294	236643
46_3	178113	178553
36_0	97436	97808
56_7	236643	236806
46_4	178553	178789
36_1	97808	98214
56_8	236806	237208
46_5	178789	179059
36_2	98214	98340
56_9	237208	237617
46_6	179059	179303
36_3	98340	98595
26_0	77797	77934
46_7	179303	179703
46_8	179703	180047
46_9	180047	180384
16_0	46166	46540
6_0	11532	11545
170_0	753191	753418
170_1	753418	753698
170_2	753698	753958
160_0	703023	703126
170_3	753958	754160
170_4	754160	754534
170_5	754534	754816
150_0	642076	642556
170_6	754816	754995
150_1	642556	642716
170_7	754995	755102
150_2	642716	642970
170_8	755102	755377
140_0	612705	612720
150_3	642970	643327
170_9	755377	755608
140_1	612720	612812
150_4	643327	644391
140_2	612812	613074
150_5	644391	644822
140_3	613074	613358
130_0	592992	593166
150_6	644822	645045
140_4	613358	613842
130_1	593166	593438
150_7	645045	645288
130_2	593438	593699
150_8	645288	645778
130_3	593699	594369
120_0	583561	583576
150_9	645778	646019
130_4	594369	595335
120_1	583576	584034
130_5	595335	595907
120_2	584034	584121
130_6	595907	596865
120_3	584121	584229
110_0	547487	547713
130_7	596865	597388
130_8	597388	598644
130_9	598644	598823
100_0	506239	506474
100_1	506474	506862
100_2	506862	507225
100_3	507225	507762
100_4	507762	508167
100_5	508167	508729
100_6	508729	508984
100_7	508984	509147
100_8	509147	509795
100_9	509795	510109
97_0	493112	493283
97_1	493283	493451
97_2	493451	493727
97_3	493727	494204
87_0	394515	394603
97_4	494204	494398
87_1	394603	394756
97_5	494398	494596
87_2	394756	395027
97_6	494596	494856
87_3	395027	395550
77_0	341079	341438
97_7	494856	495146
77_1	341438	341590
97_8	495146	496101
77_2	341590	341953
97_9	496101	496364
77_3	341953	342062
67_0	282324	282441
77_4	342062	342183
77_5	342183	342197
77_6	342197	342272
57_0	238737	239618
77_7	342272	342687
57_1	239618	239796
77_8	342687	342951
57_2	239796	240845
47_0	183452	183802
47_1	183802	184053
37_0	98595	99164
37_1	99164	99436
37_2	99436	99541
37_3	99541	99616
27_0	77934	78331
37_4	99616	100088
27_1	78331	78800
37_5	100088	100302
27_2	78800	79120
37_6	100302	100423
27_3	79120	79219
17_0	46540	46752
37_7	100423	100760
27_4	79219	79942
17_1	46752	47028
37_8	100760	101031
27_5	79942	80065
17_2	47028	47228
37_9	101031	101681
27_6	80065	80142
17_3	47228	47717
27_7	80142	80308
17_4	47717	48797
27_8	80308	80420
17_5	48797	49197
27_9	80420	80618
17_6	49197	49365
17_7	49365	49730
17_8	49730	50099
17_9	50099	50402
7_0	11545	11932
7_1	11932	12049
7_2	12049	12213
7_3	12213	13573
7_4	13573	14235
7_5	14235	14248
171_0	755608	755709
171_1	755709	755816
171_2	755816	756000
161_0	703126	703218
171_3	756000	756134
161_1	703218	703561
171_4	756134	756149
161_2	703561	703663
171_5	756149	756400
151_0	647697	647771
161_3	703663	703985
171_6	756400	756697
151_1	647771	648009
161_4	703985	704196
171_7	756697	757602
151_2	648009	648417
161_5	704196	704790
171_8	757602	758339
141_0	613842	613930
151_3	648417	648567
161_6	704790	704905
171_9	758339	758481
151_4	648567	649277
161_7	704905	705017
151_5	649277	649463
161_8	705017	705519
131_0	599387	599535
151_6	649463	649537
161_9	705519	705904
151_7	649537	650001
151_8	650001	650365
121_0	584229	584337
151_9	650365	650578
121_1	584337	584451
121_2	584451	584634
121_3	584634	584989
111_0	547713	547827
121_4	584989	585164
121_5	585164	585609
121_6	585609	586099
101_0	510912	510990
121_7	586099	586454
101_1	510990	511178
121_8	586454	586885
121_9	586885	587192
98_0	506058	506129
88_0	395550	395810
88_1	395810	396123
88_2	396123	396137
88_3	396137	396401
78_0	342951	343022
78_1	343022	343277
78_2	343277	343585
78_3	343585	343704
68_0	282441	282591
78_4	343704	344028
68_1	282591	282709
78_5	344028	344177
78_6	344177	344733
58_0	240845	240958
78_7	344733	344975
58_1	240958	241156
78_8	344975	346261
58_2	241156	241255
78_9	346261	346408
58_3	241255	241364
48_0	184053	184938
58_4	241364	241466
48_1	184938	185446
58_5	241466	241683
48_2	185446	185549
58_6	241683	242002
48_3	185549	185668
38_0	106516	106933
58_7	242002	242180
48_4	185668	186064
38_1	106933	107064
58_8	242180	242447
48_5	186064	186657
38_2	107064	107412
58_9	242447	242531
48_6	186657	186800
38_3	107412	107517
28_0	87726	88766
48_7	186800	187176
28_1	88766	89024
48_8	187176	187724
28_2	89024	89570
48_9	187724	188117
18_0	50402	50630
18_1	50630	50749
18_2	50749	50975
8_0	14248	14261
8_1	14261	14754
8_2	14754	14899
8_3	14899	15056
172_0	758749	758936
172_1	758936	759055
172_2	759055	759403
162_0	714303	714703
172_3	759403	759811
162_1	714703	714718
172_4	759811	760093
172_5	760093	760245
152_0	650820	651109
172_6	760245	760260
152_1	651109	651241
172_7	760260	760751
152_2	651241	651748
172_8	760751	761107
142_0	613930	614034
152_3	651748	652263
172_9	761107	762226
152_4	652263	652433
152_5	652433	652518
132_0	599535	599954
152_6	652518	652779
152_7	652779	653351
152_8	653351	653583
122_0	587531	587703
152_9	653583	653910
122_1	587703	587785
122_2	587785	587864
112_0	547827	547962
102_0	511178	511282
99_0	506129	506239
94_100	451956	452170
89_0	396401	396916
94_101	452170	452472
94_102	452472	452801
94_103	452801	453168
79_0	365871	365885
94_104	453168	453302
79_1	365885	366031
94_105	453302	453625
79_2	366031	366457
94_106	453625	454496
79_3	366457	366584
69_0	282709	282723
94_107	454496	454664
79_4	366584	366995
69_1	282723	282965
94_108	454664	454948
79_5	366995	367096
69_2	282965	283451
94_109	454948	455066
79_6	367096	367379
69_3	283451	284336
59_0	245598	245859
79_7	367379	367393
69_4	284336	284442
79_8	367393	367578
69_5	284442	284536
79_9	367578	367744
69_6	284536	284856
49_0	191308	191570
69_7	284856	285215
49_1	191570	191791
69_8	285215	285646
49_2	191791	192156
69_9	285646	285947
49_3	192156	192582
39_0	107517	107754
94_110	455066	455151
49_4	192582	193015
39_1	107754	108589
94_111	455151	455646
49_5	193015	193455
39_2	108589	108795
94_112	455646	455812
49_6	193455	193764
39_3	108795	108955
29_0	89570	90139
94_113	455812	456294
49_7	193764	193778
39_4	108955	109391
29_1	90139	90311
94_114	456294	456572
49_8	193778	194131
39_5	109391	109725
29_2	90311	90546
94_115	456572	456694
49_9	194131	194568
39_6	109725	109831
29_3	90546	90790
19_0	50975	51162
94_116	456694	456830
39_7	109831	109996
29_4	90790	91073
19_1	51162	51305
94_117	456830	457081
39_8	109996	110127
29_5	91073	91162
19_2	51305	51530
94_118	457081	457343
39_9	110127	110499
94_119	457343	457773
94_120	457773	458079
94_121	458079	458236
94_122	458236	458407
94_123	458407	458675
94_124	458675	458987
94_125	458987	459768
94_126	459768	460293
94_127	460293	460386
94_128	460386	460402
94_129	460402	460418
9_0	15056	15235
9_1	15235	15327
9_2	15327	15448
9_3	15448	15614
173_0	763808	763967
163_0	714718	714820
153_0	658360	658775
153_1	658775	659097
153_2	659097	659401
143_0	614034	614557
153_3	659401	659611
153_4	659611	660093
153_5	660093	660433
133_0	599954	600118
153_6	660433	660679
133_1	600118	600205
153_7	660679	661023
133_2	600205	600347
153_8	661023	661199
133_3	600347	600709
123_0	587864	588146
153_9	661199	661599
133_4	600709	601047
133_5	601047	601257
133_6	601257	601272
113_0	547962	547977
133_7	601272	601738
133_8	601738	601938
133_9	601938	602040
103_0	511282	511297
